web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
"1575149182-5266","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED RUSTIC JUMPSUIT","https://www.zara.com/us/en/ruffled-rustic-jumpsuit-p02674203.html","RUFFLED RUSTIC JUMPSUIT Details","69.90 USD","White"
"1575149408-5374","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DENIM DRESS WITH BEJEWELED BELT","https://www.zara.com/us/en/denim-dress-with-bejeweled-belt-p06164196.html","DENIM DRESS WITH BEJEWELED BELT Details","89.90 USD","Mid-blue"
"1575149128-5241","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p08125556.html","FLORAL PRINT DRESS Details","69.90 USD","Blue / Black"
"1575153604-5637","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TIED DRESS","https://www.zara.com/us/en/tied-dress-p08342324.html","TIED DRESS Details","49.90 USD","Black"
"1575151304-5506","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","CONTRASTING TWEED DRESS","https://www.zara.com/us/en/contrasting-tweed-dress-p08388060.html","CONTRASTING TWEED DRESS Details","49.90 USD","Black"
"1575149311-5328","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUSTIC JUMPSUIT","https://www.zara.com/us/en/rustic-jumpsuit-p07711513.html","RUSTIC JUMPSUIT Details","49.90 USD","Navy blue"
"1575154961-5801","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p03198247.html","FLORAL PRINT DRESS Details","69.90 USD","Black"
"1575149552-5444","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SATIN DRESS","https://www.zara.com/us/en/satin-dress-p08723762.html","SATIN DRESS Details","49.90 USD","Black"
"1575148476-4929","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINT DRESS WITH SEQUINS","https://www.zara.com/us/en/print-dress-with-sequins-p04193102.html","PRINT DRESS WITH SEQUINS Details","89.90 USD","Gray green"
"1575154923-5783","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","KNIT MIDI DRESS","https://www.zara.com/us/en/knit-midi-dress-p05536138.html","KNIT MIDI DRESS Details","69.90 USD","Bluish"
"1575149501-5419","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS","https://www.zara.com/us/en/ruffled-dress-p00085628.html","RUFFLED DRESS Details","39.90 USD","White"
"1575148372-4872","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575152734-5568","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FRINGED SEQUIN DRESS","https://www.zara.com/us/en/fringed-sequin-dress-p02712906.html","FRINGED SEQUIN DRESS Details","49.90 USD","Black"
"1575148391-4888","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p08342811.html","FLORAL PRINT DRESS Details","69.90 USD","Black"
"1575148372-4843","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575149334-5339","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","OFF-THE-SHOULDER DRESS","https://www.zara.com/us/en/off-the-shoulder-dress-p04369100.html","OFF-THE-SHOULDER DRESS Details","69.90 USD","Black"
"1575148944-5152","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","POCKET OVERALLS","https://www.zara.com/us/en/pocket-overalls-p08566054.html","POCKET OVERALLS Details","69.90 USD","Khaki"
"1575151294-5501","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","CONTRASTING FAUX LEATHER DRESS","https://www.zara.com/us/en/contrasting-faux-leather-dress-p04387230.html","CONTRASTING FAUX LEATHER DRESS Details","89.90 USD","Black / Brown"
"1575153438-5598","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VELVET DRESS","https://www.zara.com/us/en/velvet-dress-p01131301.html","VELVET DRESS Details","35.90 USD","Mid-blue"
"1575148990-5174","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUSTIC DRESS","https://www.zara.com/us/en/rustic-dress-p05039462.html","RUSTIC DRESS Details","35.90 USD","Green"
"1575148915-5138","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH POCKETS","https://www.zara.com/us/en/dress-with-pockets-p07793087.html","DRESS WITH POCKETS Details","39.90 USD","Camel"
"1575149118-5236","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BELTED SHORT JUMPSUIT","https://www.zara.com/us/en/belted-short-jumpsuit-p00594153.html","BELTED SHORT JUMPSUIT Details","69.90 USD","Ivory"
"1575153695-5681","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SHORT FRINGED DRESS","https://www.zara.com/us/en/short-fringed-dress-p08725861.html","SHORT FRINGED DRESS Details","69.90 USD","Black"
"1575149006-5182","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLOWY DRESS","https://www.zara.com/us/en/flowy-dress-p02715200.html","FLOWY DRESS Details","39.90 USD","Curry"
"1575154907-5775","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SOFT FEEL RUFFLED DRESS","https://www.zara.com/us/en/soft-feel-ruffled-dress-p02298469.html","SOFT FEEL RUFFLED DRESS Details","39.90 USD","Mid-gray"
"1575148836-5100","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLOWY PRINTED DRESS","https://www.zara.com/us/en/flowy-printed-dress-p07615129.html","FLOWY PRINTED DRESS Details","49.90 USD","Multicolored"
"1575154717-5729","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","MIDI PINAFORE DRESS WITH BUTTONS","https://www.zara.com/us/en/midi-pinafore-dress-with-buttons-p08816140.html","MIDI PINAFORE DRESS WITH BUTTONS Details","49.90 USD","Black / Ecru"
"1575149141-5247","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","WRINKLE LOOK DRESS","https://www.zara.com/us/en/wrinkle-look-dress-p00264656.html","WRINKLE LOOK DRESS Details","69.90 USD","Lavender"
"1575151964-5537","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LONG RIBBED DRESS","https://www.zara.com/us/en/long-ribbed-dress-p03471117.html","LONG RIBBED DRESS Details","39.90 USD","Black"
"1575149124-5239","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SWISS DOT DRESS","https://www.zara.com/us/en/swiss-dot-dress-p00881307.html","SWISS DOT DRESS Details","69.90 USD","Black"
"1575148895-5128","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINT DRESS","https://www.zara.com/us/en/print-dress-p08019439.html","PRINT DRESS Details","49.90 USD","Maroon"
"1575151921-5536","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","CUT OUT KNIT DRESS","https://www.zara.com/us/en/cut-out-knit-dress-p02142103.html","CUT OUT KNIT DRESS Details","49.90 USD","Black"
"1575148573-4975","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","STRIPED DRESS","https://www.zara.com/us/en/striped-dress-p07699905.html","STRIPED DRESS Details","69.90 USD","Navy / White"
"1575154998-5819","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLEATED RUFFLED DRESS","https://www.zara.com/us/en/pleated-ruffled-dress-p01131826.html","PLEATED RUFFLED DRESS Details","39.90 USD","Mink"
"1575148977-5168","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TEXTURED DRESS WITH VOLUME","https://www.zara.com/us/en/textured-dress-with-volume-p01131911.html","TEXTURED DRESS WITH VOLUME Details","29.90 USD","Red"
"1575148502-4942","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","WASHED EFFECT DRESS","https://www.zara.com/us/en/washed-effect-dress-p06050801.html","WASHED EFFECT DRESS Details","35.90 USD","Sea green"
"1575154880-5762","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS","https://www.zara.com/us/en/ruffled-dress-p00264654.html","RUFFLED DRESS Details","29.90 USD","Petrol blue"
"1575148443-4913","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH METALLIC THREAD","https://www.zara.com/us/en/dress-with-metallic-thread-p05189909.html","DRESS WITH METALLIC THREAD Details","25.90 USD","Silver"
"1575148961-5160","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","ASYMMETRIC SEQUIN DRESS","https://www.zara.com/us/en/asymmetric-sequin-dress-p01198455.html","ASYMMETRIC SEQUIN DRESS Details","89.90 USD","Black"
"1575152751-5576","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SEQUIN DRESS","https://www.zara.com/us/en/sequin-dress-p02712330.html","SEQUIN DRESS Details","69.90 USD","Silver"
"1575149374-5358","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","CONTRASTING DRESS","https://www.zara.com/us/en/contrasting-dress-p05039911.html","CONTRASTING DRESS Details","35.90 USD","Black"
"1575148607-4991","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TEXTURED DRESS","https://www.zara.com/us/en/textured-dress-p00017200.html","TEXTURED DRESS Details","39.90 USD","Black"
"1575149052-5204","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LINGERIE STYLE PRINT DRESS","https://www.zara.com/us/en/lingerie-style-print-dress-p09878178.html","LINGERIE STYLE PRINT DRESS Details","49.90 USD","Black / White"
"1575151239-5497","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED KNIT DRESS","https://www.zara.com/us/en/ruffled-knit-dress-p06771109.html","RUFFLED KNIT DRESS Details","69.90 USD","Black"
"1575149474-5406","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH KNOTTED FRONT","https://www.zara.com/us/en/dress-with-knotted-front-p08636422.html","DRESS WITH KNOTTED FRONT Details","149.00 USD","Black"
"1575152728-5565","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","CONTRASTING VOLUMINOUS DRESS","https://www.zara.com/us/en/contrasting-voluminous-dress-p07385320.html","CONTRASTING VOLUMINOUS DRESS Details","49.90 USD","Black"
"1575148928-5144","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TIED DRESS","https://www.zara.com/us/en/tied-dress-p00003301.html","TIED DRESS Details","49.90 USD","Green"
"1575148480-4931","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LONG PINSTRIPE JUMPSUIT","https://www.zara.com/us/en/long-pinstripe-jumpsuit-p07385319.html","LONG PINSTRIPE JUMPSUIT Details","69.90 USD","Black"
"1575153693-5680","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SEQUINED VELVET DRESS","https://www.zara.com/us/en/sequined-velvet-dress-p00097224.html","SEQUINED VELVET DRESS Details","69.90 USD","Multicolored"
"1575154954-5798","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SEMI-SHEER DOTTED MESH DRESS","https://www.zara.com/us/en/semi-sheer-dotted-mesh-dress-p05039030.html","SEMI-SHEER DOTTED MESH DRESS Details","39.90 USD","Black"
"1575153553-5612","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SEQUIN MINI DRESS","https://www.zara.com/us/en/sequin-mini-dress-p02157263.html","SEQUIN MINI DRESS Details","49.90 USD","Red"
"1575149281-5313","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TEXTURED DRESS WITH VOLUME","https://www.zara.com/us/en/textured-dress-with-volume-p04215900.html","TEXTURED DRESS WITH VOLUME Details","29.90 USD","Sand / Black"
"1575148544-4962","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","OPENWORK EMBROIDERED DRESS","https://www.zara.com/us/en/openwork-embroidered-dress-p07102234.html","OPENWORK EMBROIDERED DRESS Details","49.90 USD","Black"
"1575148548-4964","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p07615101.html","FLORAL PRINT DRESS Details","49.90 USD","Multicolored"
"1575149175-5263","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINT DRESS","https://www.zara.com/us/en/print-dress-p02157251.html","PRINT DRESS Details","69.90 USD","Black / White"
"1575149079-5217","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED SHIRT DRESS","https://www.zara.com/us/en/printed-shirt-dress-p07484170.html","PRINTED SHIRT DRESS Details","69.90 USD","Green"
"1575148403-4894","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","WRP/DRSS 03","https://www.zara.com/us/en/wrp-drss-03-p08635061.html","WRP/DRSS 03 Details","119.00 USD","Khaki"
"1575148815-5090","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED MINI DRESS","https://www.zara.com/us/en/printed-mini-dress-p05107240.html","PRINTED MINI DRESS Details","119.00 USD","Green"
"1575148652-5013","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VOLUMINOUS MIDI DRESS","https://www.zara.com/us/en/voluminous-midi-dress-p07563276.html","VOLUMINOUS MIDI DRESS Details","129.00 USD","Black"
"1575148509-4945","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TEXTURED WEAVE MIDI DRESS","https://www.zara.com/us/en/textured-weave-midi-dress-p07521125.html","TEXTURED WEAVE MIDI DRESS Details","69.90 USD","Yellow"
"1575148374-4880","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS","https://www.zara.com/us/en/ruffled-dress-p07385315.html","RUFFLED DRESS Details","null","Khaki"
"1575148998-5178","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT MINI DRESS","https://www.zara.com/us/en/floral-print-mini-dress-p08186221.html","FLORAL PRINT MINI DRESS Details","49.90 USD","Multicolored"
"1575149012-5185","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TULLE DRESS WITH LACE","https://www.zara.com/us/en/tulle-dress-with-lace-p02878462.html","TULLE DRESS WITH LACE Details","49.90 USD","Black"
"1575149237-5293","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","KNOTTED SATIN EFFECT DRESS","https://www.zara.com/us/en/knotted-satin-effect-dress-p08287762.html","KNOTTED SATIN EFFECT DRESS Details","69.90 USD","Brown"
"1575148372-4814","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575153739-5702","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p02071007.html","FLORAL PRINT DRESS Details","89.90 USD","Black"
"1575152295-5553","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TEXTURED WEAVE DRESS","https://www.zara.com/us/en/textured-weave-dress-p07851204.html","TEXTURED WEAVE DRESS Details","49.90 USD","Black"
"1575153660-5664","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT MINI DRESS","https://www.zara.com/us/en/floral-print-mini-dress-p08533186.html","FLORAL PRINT MINI DRESS Details","69.90 USD","Multicolored"
"1575148611-4993","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","GATHERED BLOUSE WITH POCKETS","https://www.zara.com/us/en/gathered-blouse-with-pockets-p04043242.html","GATHERED BLOUSE WITH POCKETS Details","49.90 USD","Dark blue"
"1575149451-5395","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLAID DRESS","https://www.zara.com/us/en/plaid-dress-p08442619.html","PLAID DRESS Details","69.90 USD","Black"
"1575148488-4935","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TEXTURED SHORT DRESS","https://www.zara.com/us/en/textured-short-dress-p05580168.html","TEXTURED SHORT DRESS Details","35.90 USD","White"
"1575149087-5221","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","WRINKLED LOOK JUMPSUIT","https://www.zara.com/us/en/wrinkled-look-jumpsuit-p07521305.html","WRINKLED LOOK JUMPSUIT Details","null","Terracotta"
"1575149363-5353","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LONG BELTED JUMPSUIT","https://www.zara.com/us/en/long-belted-jumpsuit-p08741255.html","LONG BELTED JUMPSUIT Details","89.90 USD","Green / Blue"
"1575149200-5275","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SATIN DRESS","https://www.zara.com/us/en/satin-dress-p02712850.html","SATIN DRESS Details","49.90 USD","Brown"
"1575148766-5066","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LONG RUFFLED DRESS","https://www.zara.com/us/en/long-ruffled-dress-p05107113.html","LONG RUFFLED DRESS Details","69.90 USD","champagne"
"1575148372-4859","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575149293-5319","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VOLUMINOUS DENIM JUMPSUIT","https://www.zara.com/us/en/voluminous-denim-jumpsuit-p06929208.html","VOLUMINOUS DENIM JUMPSUIT Details","69.90 USD","Navy blue"
"1575150101-5469","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS","https://www.zara.com/us/en/ruffled-dress-p00085862.html","RUFFLED DRESS Details","39.90 USD","Black / Ecru"
"1575148603-4989","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLOWY DRESS","https://www.zara.com/us/en/flowy-dress-p02674001.html","FLOWY DRESS Details","39.90 USD","Black"
"1575153735-5700","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VOLUMINOUS MIDI DRESS","https://www.zara.com/us/en/voluminous-midi-dress-p07821201.html","VOLUMINOUS MIDI DRESS Details","69.90 USD","Black"
"1575149159-5256","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","CONTRASTING DRESS","https://www.zara.com/us/en/contrasting-dress-p01165909.html","CONTRASTING DRESS Details","35.90 USD","White"
"1575148387-4886","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED DRESS WITH BELT","https://www.zara.com/us/en/printed-dress-with-belt-p02057006.html","PRINTED DRESS WITH BELT Details","129.00 USD","Black / White"
"1575148381-4883","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SLIP DRESS WITH STRAPS","https://www.zara.com/us/en/slip-dress-with-straps-p02056443.html","SLIP DRESS WITH STRAPS Details","119.00 USD","Black"
"1575148523-4952","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RIBBED DRESS","https://www.zara.com/us/en/ribbed-dress-p05644820.html","RIBBED DRESS Details","29.90 USD","Anthracite grey"
"1575149393-5367","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","POLKA DOT DRESS WITH SHOULDER PADS","https://www.zara.com/us/en/polka-dot-dress-with-shoulder-pads-p08590098.html","POLKA DOT DRESS WITH SHOULDER PADS Details","89.90 USD","Black"
"1575149165-5259","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","WOOL BLEND OVERSIZED DRESS","https://www.zara.com/us/en/wool-blend-oversized-dress-p05755110.html","WOOL BLEND OVERSIZED DRESS Details","89.90 USD","Black"
"1575148471-4927","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p07725061.html","FLORAL PRINT DRESS Details","null","Black"
"1575153701-5684","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PUFF SLEEVE MINI DRESS","https://www.zara.com/us/en/puff-sleeve-mini-dress-p09878051.html","PUFF SLEEVE MINI DRESS Details","49.90 USD","Black"
"1575149215-5282","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","ELASTIC WAIST DRESS","https://www.zara.com/us/en/elastic-waist-dress-p01198454.html","ELASTIC WAIST DRESS Details","35.90 USD","Dark pink"
"1575154368-5721","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p02010185.html","FLORAL PRINT DRESS Details","49.90 USD","Multicolored"
"1575149000-5179","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p08145123.html","FLORAL PRINT DRESS Details","89.90 USD","Multicolored"
"1575148741-5055","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","KNOTTED JUMPSUIT TANK","https://www.zara.com/us/en/knotted-jumpsuit-tank-p00387163.html","KNOTTED JUMPSUIT TANK Details","49.90 USD","Washed green"
"1575153627-5648","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH MATCHING SWISS DOT","https://www.zara.com/us/en/dress-with-matching-swiss-dot-p02878634.html","DRESS WITH MATCHING SWISS DOT Details","39.90 USD","Black"
"1575149253-5300","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED DRESS WITH BELT","https://www.zara.com/us/en/printed-dress-with-belt-p01165915.html","PRINTED DRESS WITH BELT Details","35.90 USD","Burgundy"
"1575148521-4951","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SEQUIN MINI DRESS","https://www.zara.com/us/en/sequin-mini-dress-p04786289.html","SEQUIN MINI DRESS Details","89.90 USD","Gray"
"1575148675-5024","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SATIN EFFECT DRESS","https://www.zara.com/us/en/satin-effect-dress-p07521113.html","SATIN EFFECT DRESS Details","69.90 USD","Washed green"
"1575149466-5402","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","MOCK NECK TUNIC WITH CONTRASTING PIPING","https://www.zara.com/us/en/mock-neck-tunic-with-contrasting-piping-p06254119.html","MOCK NECK TUNIC WITH CONTRASTING PIPING Details","39.90 USD","Black"
"1575149509-5423","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p08430156.html","FLORAL PRINT DRESS Details","69.90 USD","Multicolored"
"1575149060-5208","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLAID SHIRT DRESS","https://www.zara.com/us/en/plaid-shirt-dress-p08359647.html","PLAID SHIRT DRESS Details","49.90 USD","Navy blue"
"1575149347-5345","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","ASYMMETRIC FLORAL PRINT DRESS","https://www.zara.com/us/en/asymmetric-floral-print-dress-p02587158.html","ASYMMETRIC FLORAL PRINT DRESS Details","69.90 USD","Multicolored"
"1575149320-5332","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LONG SHIRT WITH POCKETS","https://www.zara.com/us/en/long-shirt-with-pockets-p02740242.html","LONG SHIRT WITH POCKETS Details","69.90 USD","Black"
"1575150172-5471","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VOLUMINOUS DRESS","https://www.zara.com/us/en/voluminous-dress-p00003319.html","VOLUMINOUS DRESS Details","49.90 USD","Dusty mauve"
"1575149291-5318","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH VOLUMINOUS SLEEVES","https://www.zara.com/us/en/dress-with-voluminous-sleeves-p05580631.html","DRESS WITH VOLUMINOUS SLEEVES Details","69.90 USD","Black"
"1575154233-5718","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","ANIMAL PRINT MINI DRESS","https://www.zara.com/us/en/animal-print-mini-dress-p09878203.html","ANIMAL PRINT MINI DRESS Details","49.90 USD","Red / Black"
"1575149188-5269","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","JUMPSUIT WITH BELT","https://www.zara.com/us/en/jumpsuit-with-belt-p05039632.html","JUMPSUIT WITH BELT Details","39.90 USD","Black"
"1575148805-5085","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TUNIC WITH SIDE POCKET","https://www.zara.com/us/en/tunic-with-side-pocket-p04770627.html","TUNIC WITH SIDE POCKET Details","49.90 USD","White"
"1575153084-5590","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS","https://www.zara.com/us/en/ruffled-dress-p00962862.html","RUFFLED DRESS Details","29.90 USD","Green"
"1575148832-5098","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","METALLIC DRESS WITH STRAPS","https://www.zara.com/us/en/metallic-dress-with-straps-p02878470.html","METALLIC DRESS WITH STRAPS Details","59.90 USD","Silver"
"1575154956-5799","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL MIDI DRESS","https://www.zara.com/us/en/floral-midi-dress-p04886262.html","FLORAL MIDI DRESS Details","69.90 USD","Burgundy"
"1575152742-5572","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","JACQUARD DRESS","https://www.zara.com/us/en/jacquard-dress-p07385321.html","JACQUARD DRESS Details","49.90 USD","Black"
"1575148689-5030","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SWISS DOT DRESS","https://www.zara.com/us/en/swiss-dot-dress-p08022203.html","SWISS DOT DRESS Details","49.90 USD","Black"
"1575149198-5274","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SLIP DRESS","https://www.zara.com/us/en/slip-dress-p05644902.html","SLIP DRESS Details","25.90 USD","Black"
"1575149108-5231","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","KNIT DRESS WITH BUTTONS","https://www.zara.com/us/en/knit-dress-with-buttons-p06254104.html","KNIT DRESS WITH BUTTONS Details","69.90 USD","Black"
"1575149390-5366","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUBBERIZED PRINT DRESS","https://www.zara.com/us/en/rubberized-print-dress-p05580712.html","RUBBERIZED PRINT DRESS Details","35.90 USD","Black"
"1575153304-5595","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED MIDI DRESS","https://www.zara.com/us/en/printed-midi-dress-p02587162.html","PRINTED MIDI DRESS Details","69.90 USD","Multicolored"
"1575149206-5278","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","WIDE POPLIN JUMPSUIT","https://www.zara.com/us/en/wide-poplin-jumpsuit-p06895257.html","WIDE POPLIN JUMPSUIT Details","89.90 USD","Dark tan"
"1575148870-5116","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","CROSSED DRESS","https://www.zara.com/us/en/crossed-dress-p04331102.html","CROSSED DRESS Details","69.90 USD","Lilac"
"1575148605-4990","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TEXTURED DRESS","https://www.zara.com/us/en/textured-dress-p00017202.html","TEXTURED DRESS Details","49.90 USD","Caramel"
"1575148723-5046","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH VOLUMINOUS SLEEVES","https://www.zara.com/us/en/dress-with-voluminous-sleeves-p07582503.html","DRESS WITH VOLUMINOUS SLEEVES Details","89.90 USD","Fuchsia"
"1575153670-5669","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS","https://www.zara.com/us/en/ruffled-dress-p08355021.html","RUFFLED DRESS Details","169.00 USD","Mustard"
"1575148884-5123","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BELTED POPLIN DRESS","https://www.zara.com/us/en/belted-poplin-dress-p07799157.html","BELTED POPLIN DRESS Details","49.90 USD","Pink"
